,visit_id,cookie_id,page_id,event_type,sequence_number,event_time
21131,fdacef,352fe2,6,2,4,2020-02-08 10:58:39.106181
21132,fdacef,352fe2,9,1,5,2020-02-08 10:59:11.231508
21133,fdacef,352fe2,9,2,6,2020-02-08 10:59:17.192355
21134,fdacef,352fe2,10,1,7,2020-02-08 10:59:24.476141
21135,fdacef,352fe2,12,1,8,2020-02-08 10:59:55.316535
21136,fdacef,352fe2,13,3,9,2020-02-08 11:00:21.237424
21137,f6c680,18d804,2,1,1,2020-02-24 17:49:06.819722
21138,f6c680,18d804,2,4,2,2020-02-24 17:50:03.86745
21139,f6c680,18d804,2,5,3,2020-02-24 17:50:53.40573
21140,f6c680,18d804,3,1,4,2020-02-24 17:51:30.021151
21141,f6c680,18d804,4,1,5,2020-02-24 17:51:49.578927
21142,f6c680,18d804,4,2,6,2020-02-24 17:52:19.196119
21143,f6c680,18d804,6,1,7,2020-02-24 17:53:16.384448
21144,f6c680,18d804,6,2,8,2020-02-24 17:53:30.025615
21145,f6c680,18d804,7,1,9,2020-02-24 17:54:27.158479
21146,f6c680,18d804,8,1,10,2020-02-24 17:55:25.179773
21147,f6c680,18d804,8,2,11,2020-02-24 17:56:21.931018
21148,f6c680,18d804,9,1,12,2020-02-24 17:57:01.955834
21149,f6c680,18d804,9,2,13,2020-02-24 17:57:57.365162
21150,f6c680,18d804,10,1,14,2020-02-24 17:58:54.701321
21151,f6c680,18d804,11,1,15,2020-02-24 17:59:16.801511
21152,30ba8b,816b11,2,1,1,2020-01-02 10:17:15.071502
21153,30ba8b,816b11,2,4,2,2020-01-02 10:18:09.857794
21154,30ba8b,816b11,2,5,3,2020-01-02 10:18:30.829803
21155,30ba8b,816b11,4,1,4,2020-01-02 10:18:37.249614
21156,30ba8b,816b11,4,2,5,2020-01-02 10:19:26.66114
21157,30ba8b,816b11,7,1,6,2020-01-02 10:20:20.531096
21158,30ba8b,816b11,8,1,7,2020-01-02 10:20:52.956288
21159,30ba8b,816b11,8,2,8,2020-01-02 10:21:42.371269
21160,30ba8b,816b11,10,1,9,2020-01-02 10:21:49.209174
21161,30ba8b,816b11,10,2,10,2020-01-02 10:22:19.84139
21162,30ba8b,816b11,11,1,11,2020-01-02 10:23:07.811169
21163,30ba8b,816b11,11,2,12,2020-01-02 10:23:08.518235
21164,30ba8b,816b11,12,1,13,2020-01-02 10:24:00.856129
21165,30ba8b,816b11,13,3,14,2020-01-02 10:24:48.23375
21166,895e84,69cb3e,2,1,1,2020-01-09 23:57:24.08797
21167,895e84,69cb3e,2,4,2,2020-01-09 23:58:08.794239
21168,895e84,69cb3e,2,5,3,2020-01-09 23:58:55.863315
21169,895e84,69cb3e,3,1,4,2020-01-09 23:59:13.020689
21170,895e84,69cb3e,3,2,5,2020-01-09 23:59:13.146516
21171,895e84,69cb3e,4,1,6,2020-01-09 23:59:19.507798
21172,895e84,69cb3e,4,2,7,2020-01-10 00:00:03.38503
21173,895e84,69cb3e,5,1,8,2020-01-10 00:00:45.068662
21174,895e84,69cb3e,5,2,9,2020-01-10 00:01:35.734426
21175,895e84,69cb3e,6,1,10,2020-01-10 00:02:19.599259
21176,895e84,69cb3e,6,2,11,2020-01-10 00:02:45.067594
21177,895e84,69cb3e,8,1,12,2020-01-10 00:03:16.476815
21178,895e84,69cb3e,9,1,13,2020-01-10 00:03:27.208796
21179,895e84,69cb3e,9,2,14,2020-01-10 00:03:55.27763
21180,895e84,69cb3e,10,1,15,2020-01-10 00:04:32.912736
21181,895e84,69cb3e,10,2,16,2020-01-10 00:05:31.194541
21182,895e84,69cb3e,12,1,17,2020-01-10 00:06:30.591364
21183,895e84,69cb3e,13,3,18,2020-01-10 00:06:44.769169
21184,f28cbb,bbf94b,2,1,1,2020-01-12 07:38:28.664955
21185,54a9ac,4f4adc,2,1,1,2020-02-03 02:50:13.050844
21186,9128c3,bbcbff,2,1,1,2020-01-06 13:17:41.969662
21187,9128c3,bbcbff,2,4,2,2020-01-06 13:18:10.812526
21188,9128c3,bbcbff,2,5,3,2020-01-06 13:18:23.240769
21189,9128c3,bbcbff,3,1,4,2020-01-06 13:19:11.363879
21190,9128c3,bbcbff,3,2,5,2020-01-06 13:19:28.896586
21191,9128c3,bbcbff,4,1,6,2020-01-06 13:20:16.00845
21192,9128c3,bbcbff,6,1,7,2020-01-06 13:20:26.751896
21193,9128c3,bbcbff,7,1,8,2020-01-06 13:21:23.789804
21194,9128c3,bbcbff,7,2,9,2020-01-06 13:22:07.365609
21195,9128c3,bbcbff,8,1,10,2020-01-06 13:22:24.81146
21196,9128c3,bbcbff,8,2,11,2020-01-06 13:23:22.449441
21197,9128c3,bbcbff,9,1,12,2020-01-06 13:23:30.146865
21198,9128c3,bbcbff,9,2,13,2020-01-06 13:23:32.257156
21199,9128c3,bbcbff,10,1,14,2020-01-06 13:23:51.724149
21200,9128c3,bbcbff,10,2,15,2020-01-06 13:24:46.702342
21201,9128c3,bbcbff,11,1,16,2020-01-06 13:25:07.191855
21202,9128c3,bbcbff,11,2,17,2020-01-06 13:25:11.220736
21203,9128c3,bbcbff,12,1,18,2020-01-06 13:25:55.868823
21204,9128c3,bbcbff,13,3,19,2020-01-06 13:26:33.047069
21205,f28112,8cb22b,2,1,1,2020-02-02 06:35:02.239079
21206,f28112,8cb22b,2,4,2,2020-02-02 06:35:41.214465
21207,f28112,8cb22b,2,5,3,2020-02-02 06:35:55.941059
21208,f28112,8cb22b,3,1,4,2020-02-02 06:36:10.711505
21209,f28112,8cb22b,3,2,5,2020-02-02 06:36:32.114528
21210,f28112,8cb22b,4,1,6,2020-02-02 06:36:48.563852
21211,f28112,8cb22b,4,2,7,2020-02-02 06:37:38.769459
21212,f28112,8cb22b,5,1,8,2020-02-02 06:38:10.568838
21213,f28112,8cb22b,5,2,9,2020-02-02 06:39:03.495536
21214,f28112,8cb22b,6,1,10,2020-02-02 06:39:19.416649
21215,f28112,8cb22b,6,2,11,2020-02-02 06:40:18.778371
21216,f28112,8cb22b,7,1,12,2020-02-02 06:40:51.25901
21217,f28112,8cb22b,7,2,13,2020-02-02 06:41:30.67278
21218,f28112,8cb22b,8,1,14,2020-02-02 06:42:29.702926
21219,f28112,8cb22b,8,2,15,2020-02-02 06:42:37.568178
21220,f28112,8cb22b,10,1,16,2020-02-02 06:43:02.346046
21221,f28112,8cb22b,10,2,17,2020-02-02 06:43:09.355586
21222,f28112,8cb22b,11,1,18,2020-02-02 06:43:11.981417
21223,f28112,8cb22b,11,2,19,2020-02-02 06:43:41.355625
21224,331b7d,f4f6dc,2,1,1,2020-01-17 03:46:54.987837
21225,331b7d,f4f6dc,2,4,2,2020-01-17 03:47:09.308482
21226,331b7d,f4f6dc,2,5,3,2020-01-17 03:47:33.469753
21227,331b7d,f4f6dc,3,1,4,2020-01-17 03:48:22.523256
21228,331b7d,f4f6dc,3,2,5,2020-01-17 03:48:55.899857
21229,331b7d,f4f6dc,5,1,6,2020-01-17 03:49:54.401266
21230,331b7d,f4f6dc,5,2,7,2020-01-17 03:50:44.811178
21231,331b7d,f4f6dc,6,1,8,2020-01-17 03:50:49.120029
21232,331b7d,f4f6dc,6,2,9,2020-01-17 03:51:06.610372
21233,331b7d,f4f6dc,7,1,10,2020-01-17 03:51:51.912703
21234,331b7d,f4f6dc,7,2,11,2020-01-17 03:52:43.362579
21235,331b7d,f4f6dc,8,1,12,2020-01-17 03:53:14.812851
21236,331b7d,f4f6dc,8,2,13,2020-01-17 03:53:17.739549
21237,331b7d,f4f6dc,9,1,14,2020-01-17 03:54:02.222189
21238,331b7d,f4f6dc,9,2,15,2020-01-17 03:54:37.77529
21239,331b7d,f4f6dc,10,1,16,2020-01-17 03:54:54.925623
21240,331b7d,f4f6dc,10,2,17,2020-01-17 03:55:47.506593
21241,331b7d,f4f6dc,11,1,18,2020-01-17 03:55:57.335569
21242,331b7d,f4f6dc,11,2,19,2020-01-17 03:56:21.064039
21243,331b7d,f4f6dc,12,1,20,2020-01-17 03:56:27.86397
21244,331b7d,f4f6dc,13,3,21,2020-01-17 03:56:29.964683
21245,5651d8,0d0fd7,2,1,1,2020-02-15 13:13:51.370521
21246,2e1962,a96b65,2,1,1,2020-02-27 07:39:36.636127
21247,2e1962,a96b65,2,4,2,2020-02-27 07:39:57.153897
21248,2e1962,a96b65,8,1,3,2020-02-27 07:40:41.232278
21249,2e1962,a96b65,8,2,4,2020-02-27 07:41:04.254488
21250,2e1962,a96b65,10,1,5,2020-02-27 07:41:54.071058
21251,2e1962,a96b65,10,2,6,2020-02-27 07:42:29.712429
21252,2e1962,a96b65,12,1,7,2020-02-27 07:43:27.354996
21253,546933,1068c6,2,1,1,2020-02-20 08:31:28.423068
21254,c184ca,17d63b,2,1,1,2020-02-22 17:10:17.532655
21255,f2477f,b9228e,2,1,1,2020-02-21 22:29:17.384517
21256,8cd8eb,0deb1c,2,1,1,2020-01-06 06:46:31.515316
21257,7da561,66808e,2,1,1,2020-02-29 01:08:35.946766
21258,7da561,66808e,2,4,2,2020-02-29 01:08:54.764241
21259,7da561,66808e,2,5,3,2020-02-29 01:09:13.473057
21260,7da561,66808e,3,1,4,2020-02-29 01:09:36.568821
21261,7da561,66808e,3,2,5,2020-02-29 01:09:51.988782
21262,7da561,66808e,4,1,6,2020-02-29 01:10:18.506697
21263,7da561,66808e,5,1,7,2020-02-29 01:10:44.198362
21264,7da561,66808e,5,2,8,2020-02-29 01:11:17.136198
21265,7da561,66808e,6,1,9,2020-02-29 01:12:02.234136
21266,7da561,66808e,7,1,10,2020-02-29 01:12:23.317177
21267,7da561,66808e,7,2,11,2020-02-29 01:13:01.843015
21268,7da561,66808e,8,1,12,2020-02-29 01:13:32.271413
21269,7da561,66808e,8,2,13,2020-02-29 01:14:14.443396
21270,7da561,66808e,9,1,14,2020-02-29 01:14:30.57034
21271,7da561,66808e,9,2,15,2020-02-29 01:15:30.228528
21272,7da561,66808e,10,1,16,2020-02-29 01:15:46.550355
21273,7da561,66808e,10,2,17,2020-02-29 01:16:24.311088
21274,7da561,66808e,11,1,18,2020-02-29 01:16:33.522683
21275,7da561,66808e,12,1,19,2020-02-29 01:17:04.652586
21276,7da561,66808e,13,3,20,2020-02-29 01:17:27.003925
21277,7ada08,42e7aa,2,1,1,2020-02-14 08:38:14.327871
21278,7ada08,42e7aa,2,4,2,2020-02-14 08:38:44.084726
21279,7ada08,42e7aa,2,5,3,2020-02-14 08:39:22.809339
21280,7ada08,42e7aa,4,1,4,2020-02-14 08:40:13.42115
21281,7ada08,42e7aa,4,2,5,2020-02-14 08:40:46.903735
21282,7ada08,42e7aa,5,1,6,2020-02-14 08:41:28.598073
21283,7ada08,42e7aa,5,2,7,2020-02-14 08:42:09.733271
21284,7ada08,42e7aa,7,1,8,2020-02-14 08:42:46.459905
21285,7ada08,42e7aa,7,2,9,2020-02-14 08:43:37.126686
21286,7ada08,42e7aa,9,1,10,2020-02-14 08:44:07.028402
21287,7ada08,42e7aa,9,2,11,2020-02-14 08:44:28.792013
21288,7ada08,42e7aa,10,1,12,2020-02-14 08:45:10.299963
21289,7ada08,42e7aa,11,1,13,2020-02-14 08:45:36.594704
21290,7ada08,42e7aa,12,1,14,2020-02-14 08:45:53.049585
21291,7ada08,42e7aa,13,3,15,2020-02-14 08:46:17.367551
21292,b20a3c,8fe009,2,1,1,2020-02-24 00:59:28.439799
21293,b20a3c,8fe009,2,4,2,2020-02-24 00:59:35.549217
21294,b20a3c,8fe009,2,5,3,2020-02-24 00:59:37.829166
21295,b20a3c,8fe009,4,1,4,2020-02-24 00:59:39.847769
21296,b20a3c,8fe009,4,2,5,2020-02-24 01:00:34.003826
21297,b20a3c,8fe009,5,1,6,2020-02-24 01:00:52.375112
21298,b20a3c,8fe009,5,2,7,2020-02-24 01:01:37.682373
21299,b20a3c,8fe009,6,1,8,2020-02-24 01:01:45.491799
21300,b20a3c,8fe009,7,1,9,2020-02-24 01:02:18.762512
21301,b20a3c,8fe009,7,2,10,2020-02-24 01:03:12.631996
21302,b20a3c,8fe009,9,1,11,2020-02-24 01:03:13.550368
21303,b20a3c,8fe009,9,2,12,2020-02-24 01:03:42.257737
21304,b20a3c,8fe009,10,1,13,2020-02-24 01:04:01.577494
21305,b20a3c,8fe009,11,1,14,2020-02-24 01:04:13.14222
21306,b20a3c,8fe009,11,2,15,2020-02-24 01:04:13.220134
21307,b20a3c,8fe009,12,1,16,2020-02-24 01:04:56.863029
21308,b20a3c,8fe009,13,3,17,2020-02-24 01:05:10.970311
21309,177fc9,41ae36,2,1,1,2020-02-25 16:43:00.157517
21310,62d806,d1f255,2,1,1,2020-01-19 16:31:27.875687
21311,f7b9aa,7eacb5,2,1,1,2020-02-13 05:04:12.306845
21312,006a61,b6f047,2,1,1,2020-01-25 20:54:14.630253
21313,006a61,b6f047,2,4,2,2020-01-25 20:54:24.994798
21314,006a61,b6f047,2,5,3,2020-01-25 20:54:27.888339
21315,006a61,b6f047,4,1,4,2020-01-25 20:54:56.486581
21316,006a61,b6f047,5,1,5,2020-01-25 20:55:54.679677
21317,006a61,b6f047,5,2,6,2020-01-25 20:56:23.643753
21318,006a61,b6f047,6,1,7,2020-01-25 20:56:25.945739
21319,006a61,b6f047,6,2,8,2020-01-25 20:56:26.222928
21320,006a61,b6f047,7,1,9,2020-01-25 20:56:51.677414
21321,006a61,b6f047,7,2,10,2020-01-25 20:57:17.107486
21322,006a61,b6f047,8,1,11,2020-01-25 20:58:10.931281
21323,006a61,b6f047,8,2,12,2020-01-25 20:58:43.946525
21324,006a61,b6f047,10,1,13,2020-01-25 20:59:17.263684
21325,006a61,b6f047,10,2,14,2020-01-25 20:59:57.657402
21326,006a61,b6f047,11,1,15,2020-01-25 21:00:44.551257
21327,006a61,b6f047,12,1,16,2020-01-25 21:00:58.454025
21328,006a61,b6f047,13,3,17,2020-01-25 21:01:05.328202
21329,06b4ae,e0c641,2,1,1,2020-01-14 14:04:13.313263
21330,06b4ae,e0c641,2,4,2,2020-01-14 14:04:18.453745
21331,06b4ae,e0c641,2,5,3,2020-01-14 14:04:30.373478
21332,06b4ae,e0c641,3,1,4,2020-01-14 14:04:31.605057
21333,06b4ae,e0c641,3,2,5,2020-01-14 14:05:05.661449
21334,06b4ae,e0c641,4,1,6,2020-01-14 14:05:21.57724
21335,06b4ae,e0c641,4,2,7,2020-01-14 14:06:12.462967
21336,06b4ae,e0c641,5,1,8,2020-01-14 14:06:16.031072
21337,06b4ae,e0c641,6,1,9,2020-01-14 14:06:23.487236
21338,06b4ae,e0c641,6,2,10,2020-01-14 14:06:24.089198
21339,06b4ae,e0c641,7,1,11,2020-01-14 14:07:17.301053
21340,06b4ae,e0c641,8,1,12,2020-01-14 14:07:53.921545
21341,06b4ae,e0c641,8,2,13,2020-01-14 14:08:13.589512
21342,06b4ae,e0c641,9,1,14,2020-01-14 14:09:02.266963
21343,06b4ae,e0c641,9,2,15,2020-01-14 14:09:36.890379
21344,06b4ae,e0c641,10,1,16,2020-01-14 14:10:16.628812
21345,06b4ae,e0c641,10,2,17,2020-01-14 14:11:02.662085
21346,06b4ae,e0c641,11,1,18,2020-01-14 14:11:11.502907
21347,06b4ae,e0c641,11,2,19,2020-01-14 14:12:07.604579
21348,06b4ae,e0c641,12,1,20,2020-01-14 14:12:19.879781
21349,06b4ae,e0c641,13,3,21,2020-01-14 14:12:23.430408
21350,057bcb,f85454,2,1,1,2020-02-22 19:46:41.714009
21351,057bcb,f85454,2,4,2,2020-02-22 19:46:58.74093
21352,057bcb,f85454,2,5,3,2020-02-22 19:47:07.606092
21353,057bcb,f85454,3,1,4,2020-02-22 19:48:04.299196
21354,057bcb,f85454,3,2,5,2020-02-22 19:48:36.4014
21355,057bcb,f85454,4,1,6,2020-02-22 19:49:06.144852
21356,057bcb,f85454,4,2,7,2020-02-22 19:49:23.018194
21357,057bcb,f85454,5,1,8,2020-02-22 19:49:37.293346
21358,057bcb,f85454,6,1,9,2020-02-22 19:50:21.7436
21359,057bcb,f85454,7,1,10,2020-02-22 19:50:21.833503
21360,057bcb,f85454,8,1,11,2020-02-22 19:50:57.538269
21361,057bcb,f85454,8,2,12,2020-02-22 19:51:15.745004
21362,057bcb,f85454,9,1,13,2020-02-22 19:51:19.518835
21363,057bcb,f85454,9,2,14,2020-02-22 19:51:32.780362
21364,057bcb,f85454,11,1,15,2020-02-22 19:52:09.910322
21365,057bcb,f85454,11,2,16,2020-02-22 19:52:20.893687
21366,057bcb,f85454,12,1,17,2020-02-22 19:53:17.895248
21367,057bcb,f85454,13,3,18,2020-02-22 19:53:51.302157
21368,2b7137,faa9af,2,1,1,2020-02-29 05:52:32.923626
21369,2b7137,faa9af,2,4,2,2020-02-29 05:52:55.970283
21370,2b7137,faa9af,2,5,3,2020-02-29 05:53:34.039578
21371,2b7137,faa9af,3,1,4,2020-02-29 05:54:28.630604
21372,2b7137,faa9af,3,2,5,2020-02-29 05:54:31.854665
21373,2b7137,faa9af,4,1,6,2020-02-29 05:55:27.285869
21374,2b7137,faa9af,4,2,7,2020-02-29 05:55:27.458465
21375,2b7137,faa9af,6,1,8,2020-02-29 05:55:33.828232
21376,2b7137,faa9af,6,2,9,2020-02-29 05:55:37.327105
21377,2b7137,faa9af,8,1,10,2020-02-29 05:55:51.60127
21378,2b7137,faa9af,9,1,11,2020-02-29 05:56:31.468894
21379,2b7137,faa9af,9,2,12,2020-02-29 05:57:07.224229
21380,2b7137,faa9af,10,1,13,2020-02-29 05:57:19.703962
21381,2b7137,faa9af,10,2,14,2020-02-29 05:57:32.735185
21382,2b7137,faa9af,11,1,15,2020-02-29 05:58:12.450974
21383,2b7137,faa9af,11,2,16,2020-02-29 05:59:02.418394
21384,2b7137,faa9af,12,1,17,2020-02-29 05:59:51.873458
21385,2b7137,faa9af,13,3,18,2020-02-29 05:59:52.679101
21386,6d2f5b,3c7781,2,1,1,2020-01-06 03:30:12.035008
21387,a4ff5c,25b282,2,1,1,2020-02-14 16:09:31.788678
21388,0776ee,6ecbdd,2,1,1,2020-02-11 13:23:14.395785
21389,dc3174,189977,2,1,1,2020-02-16 13:16:52.492937
21390,dc3174,189977,2,4,2,2020-02-16 13:17:46.293567
21391,dc3174,189977,2,5,3,2020-02-16 13:18:03.196659
21392,dc3174,189977,3,1,4,2020-02-16 13:18:45.980721
21393,dc3174,189977,4,1,5,2020-02-16 13:19:25.561301
21394,dc3174,189977,4,2,6,2020-02-16 13:19:45.732265
21395,dc3174,189977,6,1,7,2020-02-16 13:20:45.042369
21396,dc3174,189977,6,2,8,2020-02-16 13:21:31.801113
21397,dc3174,189977,7,1,9,2020-02-16 13:21:33.400508
21398,dc3174,189977,7,2,10,2020-02-16 13:22:26.911024
21399,dc3174,189977,9,1,11,2020-02-16 13:22:49.988014
21400,dc3174,189977,9,2,12,2020-02-16 13:23:26.697633
21401,dc3174,189977,10,1,13,2020-02-16 13:24:19.693428
21402,dc3174,189977,10,2,14,2020-02-16 13:24:56.392921
21403,dc3174,189977,11,1,15,2020-02-16 13:25:15.942756
21404,dc3174,189977,12,1,16,2020-02-16 13:25:27.351853
21405,dc3174,189977,13,3,17,2020-02-16 13:25:47.343322
21406,658359,8d7d8e,2,1,1,2020-01-27 02:23:38.661064
21407,6d5719,75fc09,2,1,1,2020-01-21 13:30:16.10677
21408,6d5719,75fc09,2,4,2,2020-01-21 13:31:14.214183
21409,6d5719,75fc09,7,1,3,2020-01-21 13:31:22.808362
21410,6d5719,75fc09,8,1,4,2020-01-21 13:31:33.42173
21411,6d5719,75fc09,9,1,5,2020-01-21 13:31:59.942021
21412,6d5719,75fc09,10,1,6,2020-01-21 13:32:36.190428
21413,6d5719,75fc09,10,2,7,2020-01-21 13:33:16.716214
21414,6d5719,75fc09,11,1,8,2020-01-21 13:33:40.44979
21415,6d5719,75fc09,12,1,9,2020-01-21 13:34:09.585456
21416,6d5719,75fc09,13,3,10,2020-01-21 13:34:49.549089
21417,c80d70,f74909,2,1,1,2020-01-06 16:33:06.339759
21418,c80d70,f74909,2,4,2,2020-01-06 16:33:37.794043
21419,c80d70,f74909,2,5,3,2020-01-06 16:33:59.913823
21420,c80d70,f74909,3,1,4,2020-01-06 16:34:39.563029
21421,c80d70,f74909,4,1,5,2020-01-06 16:34:57.307319
21422,c80d70,f74909,4,2,6,2020-01-06 16:35:22.880269
21423,c80d70,f74909,5,1,7,2020-01-06 16:35:44.034078
21424,c80d70,f74909,5,2,8,2020-01-06 16:35:55.857722
21425,c80d70,f74909,6,1,9,2020-01-06 16:36:36.275429
21426,c80d70,f74909,6,2,10,2020-01-06 16:37:28.323175
21427,c80d70,f74909,7,1,11,2020-01-06 16:37:51.937413
21428,c80d70,f74909,7,2,12,2020-01-06 16:38:17.554467
21429,c80d70,f74909,9,1,13,2020-01-06 16:38:56.984613
21430,c80d70,f74909,9,2,14,2020-01-06 16:39:04.562765
21431,c80d70,f74909,10,1,15,2020-01-06 16:39:05.123198
21432,c80d70,f74909,10,2,16,2020-01-06 16:39:40.84435
21433,c80d70,f74909,11,1,17,2020-01-06 16:40:27.989772
21434,c80d70,f74909,11,2,18,2020-01-06 16:40:37.438711
21435,c80d70,f74909,12,1,19,2020-01-06 16:40:41.609025
21436,c80d70,f74909,13,3,20,2020-01-06 16:41:03.061444
21437,8f8764,663682,2,1,1,2020-01-15 18:56:14.460058
21438,8f8764,663682,2,4,2,2020-01-15 18:56:31.873558
21439,8f8764,663682,2,5,3,2020-01-15 18:57:15.735466
21440,8f8764,663682,3,1,4,2020-01-15 18:58:05.08856
21441,8f8764,663682,3,2,5,2020-01-15 18:58:15.07328
21442,8f8764,663682,5,1,6,2020-01-15 18:58:49.157141
21443,8f8764,663682,5,2,7,2020-01-15 18:59:10.131698
21444,8f8764,663682,6,1,8,2020-01-15 18:59:49.525157
21445,8f8764,663682,6,2,9,2020-01-15 19:00:19.261087
21446,8f8764,663682,7,1,10,2020-01-15 19:00:42.400733
21447,8f8764,663682,7,2,11,2020-01-15 19:01:10.55369
21448,8f8764,663682,8,1,12,2020-01-15 19:01:51.804
21449,8f8764,663682,8,2,13,2020-01-15 19:02:11.772122
21450,8f8764,663682,10,1,14,2020-01-15 19:02:40.114825
21451,8f8764,663682,10,2,15,2020-01-15 19:02:47.346942
21452,8f8764,663682,12,1,16,2020-01-15 19:03:15.416684
21453,8f8764,663682,13,3,17,2020-01-15 19:04:01.935558
21454,a64ee2,248e84,2,1,1,2020-01-07 17:15:38.045582
21455,a64ee2,248e84,2,4,2,2020-01-07 17:15:44.674734
21456,a64ee2,248e84,5,1,3,2020-01-07 17:15:59.76309
21457,a64ee2,248e84,5,2,4,2020-01-07 17:16:06.045094
21458,a64ee2,248e84,7,1,5,2020-01-07 17:16:34.714563
21459,a64ee2,248e84,10,1,6,2020-01-07 17:16:51.449725
21460,4c06ce,019d38,2,1,1,2020-01-29 08:10:41.98174
21461,d31279,a49e94,2,1,1,2020-01-31 16:33:32.794685
21462,d31279,a49e94,2,4,2,2020-01-31 16:33:40.841708
21463,d31279,a49e94,2,5,3,2020-01-31 16:34:17.163358
21464,d31279,a49e94,3,1,4,2020-01-31 16:34:50.848933
21465,d31279,a49e94,3,2,5,2020-01-31 16:35:33.152518
21466,d31279,a49e94,4,1,6,2020-01-31 16:35:47.724418
21467,d31279,a49e94,6,1,7,2020-01-31 16:36:47.038391
21468,d31279,a49e94,6,2,8,2020-01-31 16:36:56.623379
21469,d31279,a49e94,8,1,9,2020-01-31 16:37:16.059764
21470,d31279,a49e94,10,1,10,2020-01-31 16:38:03.740855
21471,d31279,a49e94,10,2,11,2020-01-31 16:38:50.3166
21472,d31279,a49e94,11,1,12,2020-01-31 16:39:43.731508
21473,d31279,a49e94,11,2,13,2020-01-31 16:39:51.353084
21474,d31279,a49e94,12,1,14,2020-01-31 16:40:37.904756
21475,d31279,a49e94,13,3,15,2020-01-31 16:41:30.179931
21476,d5f2ab,ddb306,2,1,1,2020-02-20 03:12:34.697879
21477,007330,2421fc,2,1,1,2020-01-07 22:30:35.775068
21478,007330,2421fc,2,4,2,2020-01-07 22:30:49.760431
21479,007330,2421fc,2,5,3,2020-01-07 22:30:58.425853
21480,007330,2421fc,3,1,4,2020-01-07 22:31:22.943738
21481,007330,2421fc,3,2,5,2020-01-07 22:31:48.25975
21482,007330,2421fc,4,1,6,2020-01-07 22:32:43.949507
21483,007330,2421fc,4,2,7,2020-01-07 22:33:06.577124
21484,007330,2421fc,5,1,8,2020-01-07 22:33:42.057323
21485,007330,2421fc,5,2,9,2020-01-07 22:34:09.489481
21486,007330,2421fc,6,1,10,2020-01-07 22:34:29.103623
21487,007330,2421fc,6,2,11,2020-01-07 22:34:56.463361
21488,007330,2421fc,7,1,12,2020-01-07 22:35:07.538176
21489,007330,2421fc,7,2,13,2020-01-07 22:35:51.868227
21490,007330,2421fc,8,1,14,2020-01-07 22:36:16.350896
21491,007330,2421fc,8,2,15,2020-01-07 22:36:47.502845
21492,007330,2421fc,9,1,16,2020-01-07 22:37:26.054627
21493,007330,2421fc,9,2,17,2020-01-07 22:37:48.822858
21494,007330,2421fc,10,1,18,2020-01-07 22:38:45.529852
21495,007330,2421fc,11,1,19,2020-01-07 22:39:00.397105
21496,007330,2421fc,11,2,20,2020-01-07 22:39:14.516877
21497,007330,2421fc,12,1,21,2020-01-07 22:39:35.927706
21498,007330,2421fc,13,3,22,2020-01-07 22:39:36.873335
21499,ae3dcd,fccb60,2,1,1,2020-02-26 07:07:33.232331
21500,ae3dcd,fccb60,2,4,2,2020-02-26 07:08:04.039252
21501,ae3dcd,fccb60,2,5,3,2020-02-26 07:09:03.322606
21502,ae3dcd,fccb60,3,1,4,2020-02-26 07:09:12.20498
21503,ae3dcd,fccb60,3,2,5,2020-02-26 07:09:55.758289
21504,ae3dcd,fccb60,4,1,6,2020-02-26 07:10:16.363316
21505,ae3dcd,fccb60,4,2,7,2020-02-26 07:11:06.236916
21506,ae3dcd,fccb60,6,1,8,2020-02-26 07:11:49.600163
21507,ae3dcd,fccb60,6,2,9,2020-02-26 07:12:02.6015
21508,ae3dcd,fccb60,7,1,10,2020-02-26 07:13:00.566495
21509,ae3dcd,fccb60,10,1,11,2020-02-26 07:13:47.516055
21510,ae3dcd,fccb60,12,1,12,2020-02-26 07:14:21.551318
21511,ae3dcd,fccb60,13,3,13,2020-02-26 07:14:23.050683
21512,602b24,1651cf,2,1,1,2020-01-08 03:51:18.719747
21513,602b24,1651cf,2,4,2,2020-01-08 03:52:11.760262
21514,602b24,1651cf,2,5,3,2020-01-08 03:53:04.712276
21515,602b24,1651cf,3,1,4,2020-01-08 03:53:23.653214
21516,602b24,1651cf,3,2,5,2020-01-08 03:53:37.419761
21517,602b24,1651cf,4,1,6,2020-01-08 03:54:08.878749
21518,602b24,1651cf,4,2,7,2020-01-08 03:54:52.631796
21519,602b24,1651cf,5,1,8,2020-01-08 03:55:39.933782
21520,602b24,1651cf,5,2,9,2020-01-08 03:55:40.924788
21521,602b24,1651cf,7,1,10,2020-01-08 03:56:37.648785
21522,602b24,1651cf,7,2,11,2020-01-08 03:57:03.076666
21523,602b24,1651cf,8,1,12,2020-01-08 03:58:02.100906
21524,602b24,1651cf,8,2,13,2020-01-08 03:58:15.479432
21525,602b24,1651cf,9,1,14,2020-01-08 03:59:04.005419
21526,602b24,1651cf,9,2,15,2020-01-08 03:59:31.089727
21527,602b24,1651cf,10,1,16,2020-01-08 04:00:02.35674
21528,602b24,1651cf,10,2,17,2020-01-08 04:00:48.513752
21529,602b24,1651cf,11,1,18,2020-01-08 04:01:12.154218
21530,602b24,1651cf,12,1,19,2020-01-08 04:01:58.890223
21531,602b24,1651cf,13,3,20,2020-01-08 04:02:02.715016
21532,91b590,eed5af,2,1,1,2020-02-12 22:36:01.823181
